,target
11004,0
43018,0
38961,0
39759,0
34798,0
41425,0
853,0
15601,0
20175,0
16575,0
33778,0
8258,1
28193,0
39153,0
8803,1
29904,0
12320,0
3142,0
15337,0
29748,0
20494,0
19402,0
25073,0
30359,0
2419,0
34906,0
30795,0
32278,0
38173,0
825,1
37680,0
27306,0
1357,0
16189,0
36619,0
16623,0
6917,1
22138,0
12797,1
37284,0
26197,0
15977,0
24634,1
17200,0
4038,1
5415,0
33140,0
10822,0
7349,0
15953,0
5706,0
12033,0
29954,0
18837,0
16179,0
21306,1
37486,0
24459,0
23460,0
2559,0
36081,0
2291,1
3415,0
28833,0
20448,0
3070,0
37659,0
1043,0
34536,0
17668,1
41175,0
2907,0
33049,0
11793,0
36128,1
24765,1
40133,0
26479,0
5594,0
31539,0
12855,1
37702,0
30992,0
20063,0
38264,0
11015,0
12729,0
25468,0
37675,0
21284,0
41770,1
11735,0
20297,0
22304,0
13752,0
10833,0
26691,0
31085,0
18057,0
6983,0
21396,0
34220,0
27625,1
20438,0
2163,1
14749,0
42259,0
38679,0
34575,0
32421,0
16704,0
17984,0
28757,0
14484,0
13117,0
37126,0
10711,0
26497,0
16520,0
23490,0
5679,0
33561,0
8173,0
42615,0
36659,0
23576,0
35774,0
28595,1
35857,0
20917,0
7015,0
21616,0
35094,0
22161,0
36268,1
23775,0
22659,0
18122,0
33923,0
30154,0
20898,0
10691,0
21876,0
33394,0
23341,0
20816,0
32776,0
38883,1
25197,1
26761,0
8603,0
7421,0
32322,1
13812,0
30068,0
28391,0
42756,0
7951,0
20653,1
34232,0
14188,0
18128,0
31235,0
25165,1
38221,0
9675,0
26745,0
7818,0
13788,0
31445,0
14153,0
24073,0
38452,0
14967,0
33100,0
9055,0
40149,0
14662,1
16650,0
12516,0
15091,0
27708,0
22230,0
3135,0
9975,0
23280,0
37221,0
13298,0
13743,0
18602,0
29917,0
12668,0
43056,0
12168,0
26096,0
33241,0
23598,0
22952,0
35325,0
5840,0
18416,0
41789,1
17363,0
15298,0
8159,0
7285,0
2880,0
30676,0
21576,0
24035,0
35009,0
25407,0
35352,0
6836,0
29661,0
41235,0
3667,0
38880,1
22658,0
10671,0
32531,0
43196,0
16880,0
17343,0
11853,0
23572,0
7181,0
8163,0
21910,0
17783,0
43039,0
11306,0
32650,0
31277,0
9440,0
11101,1
9793,0
4865,0
37186,0
3620,1
6615,1
20113,0
979,0
21108,0
23954,0
30915,0
39138,0
12377,0
10215,0
26288,1
5838,0
31094,0
28427,0
21636,0
21665,0
19655,0
35366,0
16483,1
25831,1
12430,0
4334,0
5152,0
29643,0
28936,0
7518,0
35059,0
27954,1
14330,0
4039,1
630,1
32037,0
254,0
8837,0
11531,0
16262,0
3675,0
17803,1
5170,1
23834,0
11778,0
10811,0
17643,1
27656,1
1518,0
39248,0
29059,0
35643,0
10874,0
21440,1
25578,0
15193,0
20445,0
27690,1
17901,1
4104,0
25155,1
35873,0
3054,0
8028,0
32176,0
6701,0
30713,0
32397,0
33412,0
26737,0
14304,1
11187,0
30341,0
21168,1
41074,0
32377,0
1689,0
26264,0
9916,0
557,0
29552,0
31072,0
25544,0
5960,0
22169,0
5911,0
35957,1
27281,0
19936,1
15820,0
36509,0
34772,0
10796,0
42696,1
24563,0
16045,0
12110,0
23701,0
14406,0
35,0
1529,1
411,0
34136,0
25360,0
14146,0
12926,0
37696,0
27660,1
16148,0
28877,0
19885,1
20251,0
25191,1
34010,0
2591,0
2679,0
42502,0
17586,0
6613,0
10758,1
36973,0
21652,0
1741,1
5209,0
4898,0
41564,0
25371,0
26320,0
19486,0
37372,0
32938,0
14602,0
10069,0
10542,0
14126,0
4786,0
1879,0
26081,0
39171,0
35440,0
39102,0
43076,0
22583,0
34987,0
23904,0
21535,0
28603,0
34588,1
10663,0
7192,0
27684,0
1523,0
18627,0
8085,1
35058,0
1044,0
40601,0
5047,0
40238,0
38723,1
42793,0
21615,0
16129,0
14571,0
5691,0
35034,0
17973,0
41182,1
21600,0
10900,0
11130,0
22520,0
19600,0
3072,0
40951,0
17008,0
1278,0
35776,0
12437,0
11009,0
17406,0
10206,0
3280,0
15199,0
30112,0
33566,1
34361,0
7505,0
6146,1
7611,0
39923,0
8194,0
1072,1
16563,0
40010,0
30280,0
13484,0
21597,0
17819,0
26070,0
6290,0
25699,0
42358,1
19129,0
22890,0
13153,0
29195,0
28680,0
31962,0
6873,1
7636,0
41308,0
20386,0
10611,0
17287,0
24178,0
11582,0
5348,0
30413,0
33714,1
32494,0
20317,0
18696,0
14557,0
7237,0
7792,0
19700,0
5004,0
14004,0
19797,1
12949,0
16553,0
28198,0
41639,0
42521,0
35834,0
9835,1
3103,0
29929,0
17825,0
41562,0
40000,0
1678,0
12942,0
23487,0
35307,0
16388,0
37438,0
29746,0
36893,0
4760,0
5297,0
20699,1
18787,0
33749,0
3078,0
6716,0
12615,0
3888,0
33852,0
30357,0
26653,0
18990,0
12541,0
29053,0
40747,0
39625,0
41552,0
10994,0
39945,0
15523,0
17595,1
27979,1
23104,0
36519,0
33414,0
19397,0
16278,0
38044,0
4759,0
2673,0
28187,0
4788,0
1388,0
10327,0
21826,0
2311,1
5329,0
33672,0
41041,0
19919,1
39531,0
55,0
39791,0
35378,0
29020,0
23676,0
19284,0
27548,1
14290,0
13196,0
2729,0
12238,0
11937,1
4727,0
28081,0
29701,0
24545,1
27316,0
16721,0
36253,1
9960,0
3594,0
19421,0
40607,0
39260,0
20367,0
16424,0
4231,0
34645,0
9033,0
18520,0
2507,1
1794,0
15046,0
35734,1
26868,0
1663,1
24586,0
30694,0
37944,0
14371,0
18987,0
6809,1
3984,0
6958,1
2213,0
2682,0
4607,1
17302,0
1191,0
200,0
19047,0
17230,0
28726,0
37528,0
17798,1
37586,1
18608,0
26282,1
14287,0
35938,1
11119,0
28272,0
32665,0
12974,0
21018,0
43193,0
39779,0
1361,0
10274,0
25989,1
17282,0
37940,0
26146,0
37277,0
26196,0
27626,1
40535,0
28722,0
5011,0
20247,0
23587,0
19134,0
10741,1
29475,0
36711,0
16810,0
20622,1
10312,0
1338,0
7119,0
21807,0
33747,0
41883,1
18802,0
6903,1
41171,0
38662,0
35951,0
30222,0
15837,0
8548,0
25703,1
18538,0
22829,0
3312,0
17516,0
41251,0
18569,0
13529,0
34766,0
25223,0
43280,1
18215,0
28898,0
43266,0
25811,0
21631,0
26088,0
22078,0
19317,0
22927,1
17658,1
80,0
42142,0
8666,0
1964,0
38333,0
11083,1
7133,0
12037,0
24438,0
41038,0
2636,0
5027,0
41669,1
2109,0
37578,0
21741,0
7451,0
26760,0
19333,0
37399,0
17438,0
30774,0
2339,1
11426,0
14289,0
1596,0
43140,0
35735,1
36598,0
40813,0
13353,0
1613,0
2404,0
18776,0
4763,0
12951,0
3934,1
17261,0
3658,0
40653,0
40383,0
33943,0
18464,0
40369,0
20672,1
36319,0
7722,0
6982,0
40159,0
7039,0
31725,0
36870,0
37708,0
2686,0
36646,0
2792,0
27327,0
2362,1
39243,0
11194,0
38628,0
33433,0
28674,0
31952,0
43281,1
30539,0
26567,0
17389,0
13592,0
9653,0
11603,0
6391,0
14617,0
43305,0
6740,0
31403,0
3980,0
767,1
3002,0
30313,0
41717,1
36231,1
41822,0
35381,0
40347,0
37269,0
19390,0
4433,1
21851,0
25439,0
40071,0
107,1
43239,0
30386,0
3181,0
2190,0
12956,0
786,1
3399,1
39386,0
36975,0
21500,1
34900,0
3579,0
22825,0
32921,0
29460,0
10981,0
28721,0
29905,0
34280,0
33234,0
14669,1
34799,0
10957,0
20588,1
34861,0
39133,0
4523,0
17929,1
38315,0
36729,0
17090,0
3832,0
4049,1
38732,1
1094,0
42251,0
12026,0
35218,0
15361,0
15519,0
39231,0
15619,0
35893,1
30820,0
6093,1
27003,0
33250,0
18820,0
30991,0
6411,0
10686,0
26646,1
4012,0
16584,0
18419,0
8368,0
13630,0
9158,0
1140,0
14323,0
1356,0
27989,1
29007,0
39221,0
41961,1
37927,0
32002,0
28952,0
14110,0
41922,0
20128,0
27393,0
20092,0
33653,1
25751,0
39833,0
36035,0
28771,0
42044,0
5595,0
37636,0
559,0
20698,1
7059,0
5358,0
10345,0
25312,0
3267,0
24546,1
42116,1
33142,0
16546,0
36628,0
22203,0
33636,0
6597,0
42316,0
6362,0
35375,0
36517,0
29144,0
37170,0
32548,0
33328,0
3006,0
3839,0
28165,0
13297,0
21666,0
27194,0
25802,0
1825,0
32193,0
40333,0
28811,0
3296,0
11953,0
11676,0
1871,0
23557,1
24101,0
22140,0
18484,0
36747,0
29395,0
5029,0
27602,0
8448,0
34747,0
43268,1
15387,0
22781,0
1377,0
2375,1
42409,0
31423,0
121,0
42469,0
22913,1
19215,0
14666,1
24681,1
3861,0
12341,0
24418,0
18357,0
6180,1
17712,1
11481,0
42572,0
23179,0
12906,0
8898,0
38845,0
27753,0
19629,0
37814,0
27334,1
12335,0
29476,0
37408,0
20988,0
17572,1
32903,0
7504,0
32358,0
36104,1
32610,0
25630,0
2126,0
28835,0
10599,0
1524,0
10907,0
41002,0
26920,1
18244,0
34895,0
13787,0
40990,0
13997,0
33312,0
8139,0
26861,0
10493,0
23544,1
33200,0
4905,0
29919,0
38471,0
32173,0
16241,0
29669,0
18755,0
40298,0
31279,0
11552,0
15625,0
28855,0
20961,0
30934,0
34979,0
530,0
3777,1
29234,0
12136,0
3166,0
20753,0
24086,0
28963,1
795,1
29628,0
14677,1
26699,0
18811,0
33067,0
31441,0
116,1
14569,0
35900,1
1089,0
20829,0
5241,1
22372,1
8613,0
15678,0
25837,1
35167,0
42692,1
31596,0
27591,0
17288,0
4521,0
14207,0
2086,0
33626,0
27036,1
5618,0
10218,0
7463,0
26769,0
38514,0
29316,0
4868,0
5524,0
32151,0
24202,1
12192,0
15035,0
42233,0
40866,0
24749,1
20640,1
14930,0
42103,1
1772,1
27336,1
15213,0
3302,0
8588,0
26756,0
5763,0
23571,0
40780,0
41755,1
1634,0
31749,0
40841,0
17061,0
9018,0
27352,1
4618,1
24960,1
25597,0
22539,0
4500,0
10531,0
32518,0
3692,0
25830,1
16153,0
2227,0
25622,0
12861,0
16500,0
33537,1
25783,0
42680,1
22777,0
3311,0
13134,0
24560,1
9693,0
24,0
1018,0
43088,0
38396,0
40893,0
27958,1
37910,0
15070,0
33505,0
42033,0
11105,1
29660,0
38089,0
35486,0
27029,0
36057,0
15223,0
36341,0
19434,0
27006,0
39973,0
40235,0
33478,0
35472,0
424,1
23010,0
4515,0
6511,0
12206,0
19490,0
1713,0
13831,0
31504,0
22001,1
17407,0
38919,0
23972,0
26357,0
26893,0
17933,1
42353,1
5655,0
26380,0
42292,0
23916,0
20560,0
2847,0
25141,1
19038,1
37447,0
25589,0
38509,0
643,0
4682,0
35823,0
36795,0
18004,1
17149,0
32138,0
17639,1
7047,0
17964,1
29770,0
7992,0
1364,0
43041,0
27871,1
40992,0
38209,0
11652,0
42910,0
29123,0
43119,0
26524,0
20794,0
8797,1
8302,1
186,1
42840,0
2028,0
20767,0
30105,0
32224,0
4807,0
15357,0
42977,0
26780,0
21656,0
6796,1
29814,0
21125,0
36578,0
10492,0
24041,0
40316,0
9353,0
16655,0
15586,0
38433,0
24525,0
7177,0
18713,0
23899,0
9755,1
29263,0
16524,0
24567,0
43166,0
25958,0
19368,0
21607,0
30751,0
18243,0
31015,0
8840,0
25997,1
32944,0
28431,0
15055,0
2123,0
8627,0
20879,0
41443,0
21946,0
10650,0
30554,0
31754,0
3789,1
133,0
18395,0
31002,0
1108,0
6893,1
815,0
23365,0
36228,1
39810,0
9476,0
29633,0
34793,0
27242,1
36582,0
39031,0
5988,0
19766,1
40005,0
37984,0
24973,0
12433,0
32838,0
26491,0
12755,0
3337,0
38020,0
14717,0
39127,0
38717,1
6945,1
39246,0
38085,0
20142,1
6762,0
7406,0
26822,0
40533,0
6518,0
14828,0
17083,0
9604,0
39515,1
29936,0
40669,0
5598,0
7981,0
10755,1
9276,0
29602,0
38206,0
2657,1
17089,0
15485,0
9535,0
14344,0
24974,0
3371,0
32537,0
42351,0
13542,0
33171,0
43021,0
5194,0
18119,0
6510,0
10555,0
5989,0
41293,0
39442,0
7179,0
12593,0
39242,0
37674,0
36236,1
14120,0
22809,0
38513,0
39921,0
23747,0
15914,0
38069,1
3360,0
29596,0
30881,1
17688,1
14356,0
8005,0
39144,0
11537,0
14885,0
43302,1
16559,0
32519,0
43349,0
35858,0
32056,0
7030,0
3248,0
13357,0
24189,0
38635,1
15532,0
12844,0
23814,0
15826,0
1312,0
37545,0
20074,0
32757,0
9022,0
24182,0
8381,0
37381,0
26038,0
28321,0
35737,1
6322,0
14711,0
26746,0
21180,1
34821,0
842,1
9931,0
9151,0
33064,0
23059,0
17477,0
11804,0
40738,0
19869,1
33375,0
2104,0
37393,0
6870,1
24158,0
13260,0
37107,0
27697,1
30754,0
19777,1
33438,0
22488,1
38777,0
34132,0
22485,1
16506,0
6459,0
79,0
37384,0
2178,1
19360,0
23160,0
23334,0
28505,0
25653,0
3552,0
8308,1
31442,0
35086,0
38660,0
11507,0
28657,0
30811,0
40478,0
9057,0
14591,1
31946,0
12891,0
3860,0
22118,0
30365,0
32748,0
33382,0
5350,0
33835,0
17778,0
4170,0
24573,0
8763,0
25698,0
27942,0
30767,0
6601,0
20462,0
28906,1
2616,0
31200,0
5716,0
32942,0
25340,1
31398,0
38104,0
35786,1
15442,0
20895,0
31265,0
21508,1
37082,0
1442,0
37512,0
40223,0
24685,1
16992,0
14198,0
37250,0
9878,0
18085,1
22893,0
36043,0
40179,0
24723,0
18088,1
43146,0
11648,0
26193,0
42723,0
11124,0
37346,0
22122,0
33392,0
34649,0
13299,0
21864,0
31267,0
2159,1
6385,0
2938,0
40030,0
10037,0
29703,0
40429,0
13670,0
19428,0
7404,0
35729,1
40871,0
25142,1
5161,0
17331,0
3433,0
3612,1
21332,0
177,0
2581,0
12359,0
28276,0
39535,0
4954,0
11930,1
10154,0
37996,0
17726,1
11775,0
27425,0
2350,0
11897,0
24565,0
1504,0
9324,0
35721,0
36927,0
34134,0
13300,0
5719,0
25229,0
34765,0
19528,0
29216,0
47,1
3299,0
7081,0
19247,0
6650,1
5600,0
2100,1
584,1
30760,0
37902,0
21438,1
11863,0
15311,0
34701,0
28909,1
1036,0
33979,0
22748,0
34584,1
38776,0
30470,0
29371,1
9495,0
15626,0
15677,0
17468,1
33847,0
14726,0
39612,0
34228,0
13149,0
10679,0
35359,0
41983,0
816,0
537,1
19513,0
17838,0
15920,0
38967,0
33637,0
4926,0
12943,0
3930,1
22823,0
33834,0
42282,1
31615,0
34456,0
465,0
4555,0
1286,0
43317,0
19859,1
12396,1
34822,0
4405,0
10438,0
19102,0
33699,1
7962,0
21779,0
29274,0
7180,0
9821,0
17106,0
17379,0
11979,0
41409,0
25525,1
34626,0
13496,0
28606,0
2586,0
12573,0
4183,0
29632,0
37242,0
16648,0
40139,0
22472,1
17594,1
40659,0
20489,0
26586,1
37431,0
25864,0
34211,0
1903,0
38077,0
16627,0
13124,0
15861,0
25161,1
92,1
7642,0
24499,0
12762,0
12020,0
16652,0
28030,1
11111,1
38152,0
11212,0
25854,0
5219,0
10024,0
23865,0
2570,0
12317,0
19736,1
23502,0
14768,0
26679,0
25528,1
2687,0
34423,0
2032,1
43051,0
3561,0
5563,0
675,0
31021,0
14839,0
26558,0
5061,0
13061,0
24971,0
25562,0
30659,0
13932,0
40691,0
12152,0
1034,0
3306,0
5864,0
34792,0
27,0
37654,0
37219,0
12551,0
26469,0
28630,0
32980,0
2394,0
9268,0
523,0
25495,0
9004,0
7196,0
3806,1
40015,0
4268,1
31160,0
6515,0
17742,1
29132,0
15807,0
23597,0
14147,0
7233,0
29745,0
11104,1
8941,0
25076,0
42015,1
21217,0
42759,0
32969,0
4569,0
8124,0
4642,0
11284,0
16912,0
14413,0
10546,0
43103,0
33988,0
37920,0
42326,0
36877,0
6063,0
29688,0
28322,0
19218,0
14241,0
17129,0
32979,0
41818,0
5278,1
14686,1
18610,0
8157,0
5394,0
25015,0
40530,0
24577,0
4070,0
35664,1
38307,0
21120,0
4675,0
20393,0
42036,0
17019,0
7893,0
5904,0
37945,0
39542,0
11298,0
37893,0
27174,0
27955,1
23733,0
13501,0
1671,0
30074,0
19422,0
27561,1
1381,0
13233,0
41123,0
39768,0
8321,1
1946,1
42111,1
30644,0
24284,0
26635,1
34368,0
23188,0
13216,0
12973,0
25472,0
294,0
6710,0
21490,1
32812,0
1298,0
20230,0
28448,0
34970,0
18246,0
37136,0
5376,0
32817,0
12924,0
6168,1
12429,0
35294,0
23915,0
20223,0
27501,0
35534,0
42993,0
8743,0
9820,0
17030,0
21644,0
3435,0
22110,0
39565,1
40049,0
18234,0
19319,0
4188,0
27917,0
21798,0
40495,0
3358,0
35348,0
1813,1
14320,0
4551,0
4312,0
30834,0
18869,0
41412,0
37068,0
36788,0
4548,0
21327,0
41917,0
27109,0
10657,0
19448,1
38271,0
19951,1
29203,0
26471,0
27788,1
25778,0
37281,0
22799,0
17073,0
42675,1
6554,0
37538,0
32642,0
22930,1
1575,1
8755,0
9749,1
778,0
13804,0
16379,0
22398,0
41450,0
16783,0
21187,0
13107,0
32716,0
42340,0
34018,0
2412,1
24088,0
37771,0
21890,0
22035,0
20404,0
16663,0
16207,0
5668,0
38211,0
37888,0
18345,0
35511,0
35999,0
7528,0
4704,0
4561,0
37451,0
14706,1
41091,0
2521,1
30564,0
29350,0
17723,1
6859,0
36675,0
1491,0
3239,0
21151,0
26451,0
4666,0
35825,0
4403,0
10014,0
11535,0
15157,0
27115,0
42662,1
23448,0
41746,1
38202,0
14023,0
3794,1
33785,0
40348,0
3739,0
4842,0
37550,0
17094,0
12321,0
36314,1
40944,0
4193,0
4506,0
22244,0
2512,1
19844,1
24853,1
8343,1
37083,0
37435,0
19091,0
27911,0
35967,1
23659,0
14835,0
32971,0
4874,0
17662,1
39987,0
38123,0
26686,0
32691,0
39803,0
37018,0
11007,0
10474,0
32033,0
4394,0
27284,0
26718,0
24145,0
37630,0
30153,0
7801,0
26835,0
17352,0
12854,1
17153,0
33883,0
28399,0
24144,0
40998,0
35115,0
24112,0
38669,0
41790,1
459,1
20397,0
5156,0
17598,1
43061,0
6524,0
19809,1
18518,0
12540,0
8654,0
3065,0
25433,0
13337,0
35855,0
29960,0
42994,0
35003,0
21085,0
5817,0
35950,0
14065,0
4723,0
35327,0
40483,0
23841,0
28179,0
20564,0
9811,0
24313,0
16230,0
11177,0
23245,0
19261,0
95,0
42202,1
41866,1
41545,0
22170,0
15235,0
27757,0
40047,0
14072,0
23486,0
19373,0
19661,0
23510,0
12628,0
32017,0
10792,0
7526,0
9406,0
37069,0
4974,0
41158,0
35074,0
38479,0
6044,0
4918,0
15685,0
11025,0
16009,0
13958,0
35924,0
26774,0
28646,0
7372,0
40254,0
42040,0
4057,0
8839,0
40940,0
39339,0
30742,0
22647,1
4570,0
42744,0
5940,0
22481,1
39436,0
3827,0
23449,0
38562,0
20901,0
12944,0
17000,0
17784,0
18788,0
37172,0
31409,0
31209,0
28826,0
21943,0
36710,0
4742,0
2977,0
20195,0
9859,1
3879,0
37766,0
10914,0
27647,0
27597,0
41424,0
32454,0
26926,1
38820,0
5203,0
7713,0
14827,0
30132,0
34187,0
17853,0
28074,0
11479,0
34353,0
24464,0
18130,0
7491,0
36148,0
10920,0
33165,0
31211,0
30031,0
12363,0
358,1
5344,0
17492,0
12988,0
16723,0
19932,1
2480,0
5041,0
2099,1
29435,1
30125,0
1073,1
1040,0
25262,1
36014,0
23988,0
22996,0
13103,0
38437,0
21209,1
40278,0
24622,1
2151,1
37373,0
41286,0
1920,0
1568,0
12882,0
6866,1
12745,0
13656,0
5149,0
10047,0
40014,0
20093,0
31484,0
11924,1
37971,0
12806,0
34452,0
34955,0
4427,1
881,0
10916,0
19120,0
42134,1
40368,0
25129,0
21990,0
38650,0
36277,0
6410,0
20106,0
41712,1
41739,1
35984,0
10077,0
19724,0
29480,0
35301,0
33163,0
43089,0
20659,1
32639,0
28133,1
22969,0
4677,0
32433,0
40190,0
20893,0
1866,0
13694,0
40215,0
21285,0
25532,1
39263,0
22389,0
31158,0
7035,0
17761,1
32064,0
39222,0
12333,0
21102,0
10167,0
15823,0
9053,0
39337,0
10303,0
33283,0
20358,0
11047,0
2369,0
32230,0
4234,0
25494,0
25243,0
32991,0
6386,0
16074,0
33680,1
27559,1
6564,0
34682,0
22413,0
36408,0
12751,0
19686,0
9164,0
9175,0
4914,0
36146,0
1294,0
35197,0
201,0
9555,0
34204,0
24136,0
15226,0
38480,0
40966,0
42239,0
8451,0
38538,0
12513,0
24748,1
1571,0
11835,0
13620,0
33568,1
25363,0
10934,0
9648,1
8857,1
40826,0
21491,1
28537,0
37935,0
34007,0
42110,1
23080,0
26503,0
15951,0
29109,0
2289,1
31584,0
6461,0
25156,1
23171,0
2840,0
17653,1
30457,0
26969,0
3378,1
17398,0
37313,0
6474,0
9515,0
15994,0
36668,0
16751,0
8861,0
7694,0
36574,0
28560,0
21948,0
24066,0
22877,0
12898,0
33647,0
42077,0
14882,0
38782,0
10234,0
34860,0
13528,0
34467,0
9817,0
3244,0
5634,0
6577,0
29682,0
34664,0
10685,0
40438,0
24233,0
21905,0
7010,0
41692,0
40525,1
30778,0
15033,0
23317,0
18930,0
34945,0
41049,0
25635,0
13082,0
40912,0
17484,0
40804,0
41716,1
2070,1
10861,0
5172,1
15575,0
27773,0
17781,0
33585,0
34447,0
38363,0
7000,0
10969,0
12153,0
18678,0
17368,0
30061,0
31412,0
39489,1
9248,0
32535,0
37326,0
27148,0
24975,0
19544,0
10729,0
26289,1
20061,0
20114,0
36349,0
6216,0
2195,1
9776,0
24399,0
41836,1
17480,0
10273,0
7699,0
31115,0
42996,0
14277,0
34167,0
24897,0
35481,0
291,0
26727,0
24185,0
38426,0
41777,1
3430,0
25022,0
31067,0
26680,0
27348,1
16917,0
38424,0
22712,0
21752,0
7411,0
4854,0
33445,0
40309,0
36660,0
14585,1
20776,0
16788,1
40645,0
23232,0
15153,0
7153,0
2309,1
28864,0
28728,0
21014,0
17633,0
351,0
18886,0
5907,0
6636,1
26859,0
32113,0
6018,0
2454,0
17393,0
22426,0
4671,0
31959,0
25866,0
9972,0
26995,0
40646,0
37197,0
30962,0
27975,1
31791,0
36789,0
25886,0
29763,0
35000,0
26888,0
16354,0
26554,0
24437,0
34164,0
22944,1
25135,1
27601,0
11274,0
37379,0
8625,0
23119,0
41740,1
898,1
1240,0
953,1
29627,0
29335,0
23664,0
8082,1
16662,0
31964,0
23714,0
12946,0
31944,0
20160,1
2973,0
40958,0
16333,0
22985,0
1982,0
10823,0
10872,0
27296,0
13207,0
575,0
42035,0
40793,0
12838,0
2730,0
28262,0
13574,0
29176,0
23672,0
36753,0
11593,0
15876,0
10335,0
2121,0
1859,0
5500,0
31179,0
28134,0
9126,0
32958,0
16215,0
36247,1
41236,0
37775,0
35818,0
31825,0
23800,1
30510,0
9664,0
7383,0
41853,1
4244,0
33896,0
39353,0
2445,0
5965,0
35810,0
38251,0
24408,0
27137,0
37210,0
32896,0
34231,0
14815,0
28534,0
39054,0
3213,1
17286,0
15454,0
17815,1
42876,0
15217,0
40991,0
29075,0
11749,0
10802,0
16237,0
15328,0
40307,0
7134,0
11216,0
2505,1
8371,0
15050,0
6902,1
38612,0
26790,0
3038,0
4306,0
29582,0
32605,0
18876,0
29943,0
36334,0
24398,0
34940,0
22526,1
2424,0
5952,0
26675,0
27406,0
3705,0
26428,0
41299,0
9667,0
33316,0
5164,1
9798,0
34358,0
29450,0
38520,0
31225,0
17545,1
16736,0
27794,1
19524,0
15072,0
20408,0
12344,0
7724,0
20021,0
8034,0
35630,1
27466,1
9195,0
16497,1
25042,0
26723,0
33589,0
40260,0
31827,0
20647,1
15863,0
27573,0
37852,0
36754,0
35581,1
32334,0
7773,0
35209,0
25523,1
31174,0
10951,0
5167,1
36246,1
39944,0
18498,0
30508,0
19459,1
38787,0
29147,0
35286,0
1612,0
8820,1
10390,0
24557,1
33602,0
34501,0
24395,0
4593,1
26869,0
2117,0
8918,0
26618,1
8589,0
39842,0
17258,0
41375,0
26412,0
13458,0
18496,0
11299,0
17963,1
20259,0
40545,0
38217,0
13784,0
4985,0
33047,0
7796,0
38549,0
6101,1
38550,0
13663,0
3693,0
34297,0
29846,0
499,1
26470,0
10860,0
11556,0
40300,0
9101,0
37087,0
7414,0
42773,1
12158,0
21077,0
34450,0
29449,0
30552,0
4489,0
13098,0
2975,0
25180,0
30261,0
43336,1
9141,0
5248,1
32996,0
419,0
18468,0
14012,0
6774,1
31388,0
32932,0
21310,1
21095,0
33364,0
19962,1
21734,0
38912,0
25894,0
328,1
16645,0
26609,1
36159,1
34896,0
17065,0
23289,0
21389,0
25775,0
5525,0
39517,1
27887,0
19501,0
17729,1
27999,0
17806,1
34487,0
34212,0
7629,0
29054,0
39789,0
38040,0
26640,1
23626,0
43122,0
21649,0
30294,0
34117,0
33010,0
15527,0
12345,0
18375,0
35916,0
19994,1
26735,0
7652,0
34260,0
15024,0
37124,0
7521,0
21460,0
34276,0
23936,0
13581,0
1060,1
25648,0
39036,0
30318,0
23201,0
20439,0
31886,0
27250,1
38012,0
42497,0
6488,0
893,1
1176,0
10993,0
3948,1
919,1
16123,0
43167,0
32887,0
31302,0
27236,0
31711,0
28634,0
34944,0
33019,0
12027,0
1451,0
24682,1
36063,0
3121,1
6481,0
33732,0
39875,0
34278,0
19975,1
38802,0
14220,1
34983,0
6276,0
21926,0
33539,0
19020,1
34563,1
42250,0
26533,0
37976,0
7107,0
23620,0
25231,0
17894,1
7066,0
28437,0
27636,0
21167,0
3855,0
4772,0
15468,0
4513,0
32323,0
20925,0
33759,0
33255,0
14989,0
27397,0
20675,1
39614,0
906,1
12504,0
33512,0
17882,1
35119,0
8166,0
39611,0
41296,0
2143,1
4009,0
22582,0
34161,0
3798,1
12799,1
28078,0
11871,0
6331,0
10057,0
34974,0
23024,0
42753,0
39796,0
576,0
24877,0
8917,0
41116,0
7558,0
36809,0
42595,0
35362,0
21999,0
10229,0
20067,0
10224,0
18877,0
29975,0
1082,0
17013,0
20887,0
14251,0
15547,0
19673,0
4164,0
31370,0
612,1
31838,0
13135,0
1351,0
20633,1
1330,0
30922,0
25051,1
23177,0
21241,0
34510,0
14499,0
12893,0
3111,0
25604,0
11098,1
10963,0
30073,0
27232,0
37918,0
27005,0
26828,0
2065,0
12955,0
27642,0
6358,0
763,1
30518,0
20926,0
21969,0
21103,0
33032,0
33192,0
21213,0
1994,0
5734,0
35514,0
2552,0
19497,0
38316,0
38170,0
13429,0
27421,0
16416,0
37199,0
25193,1
28450,0
35901,1
36232,1
37223,0
19300,0
38759,0
35692,0
40130,0
41721,1
28329,0
42888,0
7063,0
28670,0
23651,0
34453,0
7965,0
14386,0
30136,0
42254,0
38748,0
22841,0
4641,0
1857,0
12087,0
13202,0
19678,0
4448,1
37816,0
43096,0
7940,1
31433,0
23061,0
37559,1
6647,1
2595,0
16006,0
6906,1
27717,0
10925,0
13419,0
25431,0
39121,0
10178,0
24179,0
28286,0
31505,0
15232,0
13242,1
30158,1
20040,0
19285,0
3507,0
36197,0
28663,0
37539,0
15356,0
2461,0
40962,0
30047,0
4875,0
27840,0
28248,0
38655,0
39591,0
35518,0
38670,0
5100,1
26595,1
35068,0
3218,1
2398,0
34201,0
13065,0
15587,0
15187,0
6313,0
7659,0
9851,1
34760,0
32468,0
8930,0
33756,0
18874,0
13427,0
20831,0
32974,0
26561,0
19864,1
21394,0
24669,1
9319,0
27442,1
7042,0
18562,0
22527,1
20666,1
38810,0
3615,1
3461,0
8032,0
3269,0
6436,0
26798,1
33638,0
18481,0
9828,0
12734,0
29811,0
43231,0
